NhietdoN_SONG,pH_N_SONG,Duc_N_SONG,Mau_N_SONG,SS_SONG,EC_N_SONG,Jartest_N_SONG_KN
28.0,7.0,51.0,530.0,,53.0,22.0
28.4,6.8,93.0,884.0,96.0,52.0,22.0
29.3,6.7,36.0,326.0,27.0,51.3,18.0
,7.0,21.0,,,63.1,20.0
30.1,6.7,16.0,87.0,3.0,63.4,20.0
28.1,6.8,20.0,,,63.0,14.0
30.3,6.9,19.0,,,53.6,16.0
30.0,7.0,16.0,156.0,17.0,65.4,20.0
29.8,6.8,64.0,,,80.3,28.0
29.7,7.0,48.0,,,57.9,20.0
27.4,6.8,26.0,,,59.5,18.0
28.3,6.8,131.0,1170.0,100.0,50.0,26.0
28.5,6.8,69.0,,,55.4,22.0
,6.7,18.0,,,73.7,20.0
31.3,7.0,23.0,193.0,21.0,146.5,26.0
29.8,6.8,40.0,,,60.2,20.0
,,23.0,,,225.0,26.0
29.8,6.9,16.0,,,59.4,18.0
,6.9,21.0,,,59.0,16.0
29.0,6.9,38.0,,,53.4,16.0
29.8,6.7,35.0,292.0,32.0,76.6,22.4
30.8,6.9,58.0,,,70.9,25.6
28.5,6.9,84.0,752.0,64.0,49.3,24.0
29.5,6.8,62.0,460.0,40.0,71.2,32.0
29.2,6.9,69.0,,,52.3,22.0
30.0,7.0,14.0,,,80.3,28.8
30.8,6.9,13.0,,,62.6,16.0
,7.0,19.0,,,51.2,14.0
31.5,6.8,23.0,,,63.1,14.0
30.9,6.7,19.0,,,64.5,18.0
31.5,7.1,13.0,,,61.5,20.0
28.6,6.9,63.0,550.0,47.0,57.6,22.0
28.8,6.9,61.0,,,60.3,24.0
30.3,6.9,61.0,,,74.5,30.0
29.9,6.9,17.0,,,69.5,19.2
30.2,6.9,15.0,,,71.0,24.0
30.4,6.8,45.0,,,56.2,20.0
30.2,6.7,15.0,,,61.8,14.0
27.0,6.8,46.0,,,62.6,24.0
29.2,6.8,91.0,,,62.8,28.0
29.9,6.9,22.0,,,53.9,18.0
28.9,6.7,27.0,237.0,20.0,53.0,18.0
28.7,6.8,18.0,158.0,15.0,64.0,18.0
30.8,6.9,19.0,199.0,18.0,64.5,19.2
30.4,6.9,23.0,144.0,9.0,65.1,20.0
31.2,6.9,28.0,,,66.8,22.0
29.7,6.8,16.0,,,72.6,19.2
29.3,6.9,23.0,,,58.7,16.0
29.7,7.0,41.0,,,62.3,22.0
31.0,6.7,14.0,,,80.8,19.2
,6.8,50.0,406.0,34.0,73.7,30.0
29.8,7.0,23.0,220.0,18.0,72.6,26.0
29.4,6.8,12.0,,,70.8,19.2
30.3,6.8,28.0,,,60.3,20.0
31.5,6.9,16.0,140.0,,63.0,22.0
31.5,6.7,18.0,,,61.0,16.0
28.9,6.9,68.0,618.0,51.0,65.0,28.0
29.5,6.9,16.0,153.0,14.0,65.0,16.0
30.8,6.6,66.0,,,50.1,20.0
28.8,6.8,12.0,129.0,12.0,69.5,19.2
31.5,6.7,21.0,185.0,19.0,67.1,20.0
29.8,6.6,20.0,121.0,9.0,108.0,18.0
29.5,7.0,15.0,140.0,,67.1,16.0
29.2,6.7,30.0,,,65.0,14.0
29.6,6.9,73.0,742.0,54.0,59.3,24.0
28.9,7.0,39.0,,,48.4,16.0
31.7,6.8,21.0,212.0,22.0,91.6,22.4
29.5,7.0,13.0,116.0,13.0,60.1,8.0
28.0,6.9,12.0,97.0,10.0,61.2,16.0
29.6,7.0,69.0,408.0,66.0,59.0,20.0
29.0,6.7,163.0,1520.0,140.0,47.4,26.0
28.3,6.5,25.0,157.0,7.0,57.6,18.0
30.9,6.7,32.0,,,61.5,22.0
,6.8,27.0,,,56.0,18.0
,,,,,,20.0
28.6,6.9,103.0,,,57.5,26.0
30.4,6.8,30.0,162.0,15.0,66.4,20.0
29.8,6.9,25.0,,,58.2,18.0
29.6,6.8,64.0,,,53.0,22.0
29.0,6.7,192.0,1820.0,144.0,61.1,30.0
30.0,6.9,15.0,183.0,18.0,66.1,16.0
29.5,6.9,56.0,441.0,,62.2,20.0
28.6,6.9,73.0,,,55.0,22.0
28.0,6.8,38.0,229.0,32.0,50.6,16.0
30.8,6.7,41.0,,,69.9,25.6
29.4,6.9,26.0,245.0,25.0,67.1,18.0
31.3,7.0,10.0,105.0,,57.0,18.0
30.7,6.9,27.0,,,75.6,18.0
28.9,7.1,22.0,153.0,16.0,65.4,16.0
32.2,7.1,13.0,,,62.3,18.0
,7.0,21.0,,,66.0,16.0
31.1,6.6,30.0,,,63.3,24.0
30.8,6.9,11.0,,,62.6,16.0
32.2,7.1,22.0,176.0,,61.7,16.0
28.5,6.9,53.0,524.0,46.0,60.8,20.0
29.9,6.9,86.0,,,69.7,28.0
28.7,6.9,15.0,140.0,13.0,62.3,16.0
28.9,6.9,65.0,502.0,43.0,65.3,26.0
30.5,6.9,49.0,,,54.8,18.0
30.2,6.9,51.0,,,63.0,26.0
29.4,6.8,22.0,,,72.2,19.2
31.6,6.9,11.0,,,63.5,19.2
29.3,6.7,54.0,474.0,40.0,63.9,26.0
31.0,6.8,44.0,,,71.9,24.0
28.9,6.8,17.0,,,64.9,16.0
29.0,7.0,16.0,147.0,15.0,59.2,8.0
29.7,6.9,80.0,772.0,59.0,56.4,24.0
,6.9,82.0,494.0,73.0,52.5,20.0
29.1,6.7,62.0,566.0,43.0,48.6,18.0
31.2,7.0,13.0,,,58.4,22.0
28.3,7.1,9.0,89.0,9.0,59.0,20.0
28.0,6.7,122.0,1090.0,93.0,52.0,26.0
29.5,6.9,73.0,614.0,48.0,66.2,30.0
29.7,6.9,16.0,102.0,26.0,55.3,18.0
30.4,7.1,13.0,,,60.4,8.0
28.9,6.9,24.0,,,69.0,14.0
,6.9,54.0,,,60.0,20.0
30.4,6.8,55.0,,,75.0,26.0
29.6,6.9,16.0,,,60.8,18.0
30.0,6.9,53.0,390.0,,130.0,26.0
31.2,6.9,11.0,,,60.2,18.0
30.3,7.0,29.0,,,330.0,22.0
,6.7,19.0,,,71.3,19.2
31.3,7.1,15.0,,,60.6,18.0
29.2,6.8,49.0,,,51.8,18.0
29.2,6.9,21.0,,,75.6,18.0
30.3,7.0,13.0,,,60.8,18.0
30.2,6.9,16.0,150.0,15.0,61.9,16.0
,7.1,25.0,,,134.9,22.0
29.4,6.8,58.0,502.0,42.0,52.3,20.0
28.8,6.9,53.0,477.0,39.0,50.7,18.0
30.0,7.0,12.0,,,58.7,16.0
28.9,6.6,142.0,1250.0,112.0,51.4,26.0
31.2,6.8,15.0,,,61.9,16.0
30.0,6.7,36.0,,,76.5,19.2
28.2,7.4,12.0,123.0,14.0,63.6,20.0
29.3,6.8,23.0,,,61.1,16.0
27.4,6.8,156.0,,,61.8,26.0
28.6,6.9,78.0,692.0,58.0,57.7,24.0
31.2,7.1,8.0,,,58.2,18.0
,6.8,30.0,278.0,30.0,55.0,18.0
29.0,7.0,41.0,,,53.0,18.0
30.3,7.0,14.0,139.0,17.0,70.2,24.0
29.5,6.7,95.0,,,59.8,28.0
32.2,6.9,13.0,,,64.7,19.2
,7.0,43.0,,,61.5,19.2
29.7,6.8,20.0,,,57.2,16.0
29.0,6.6,15.0,,,68.1,22.0
30.1,7.0,8.0,,,59.7,20.0
28.3,7.0,10.0,107.0,9.0,62.6,16.0
,6.7,77.0,,,51.0,20.0
28.6,6.9,88.0,509.0,82.0,54.6,22.0
30.1,6.7,22.0,,,72.0,19.2
30.0,6.9,64.0,520.0,,66.7,24.0
29.0,7.1,12.0,,,60.2,14.0
30.2,7.0,36.0,,,55.7,18.0
28.5,6.8,18.0,152.0,15.0,83.7,22.0
33.1,6.7,10.0,,,68.0,18.0
,6.8,23.0,,,54.4,16.0
33.3,6.7,14.0,,,64.9,6.0
29.5,6.7,29.0,,,54.0,14.0
29.0,6.8,43.0,,,55.4,20.0
31.6,7.1,10.0,,,58.0,20.0
28.7,6.8,29.0,,,52.6,18.0
29.5,6.9,17.0,173.0,13.0,52.0,16.0
,6.9,23.0,,,60.5,20.0
29.7,6.6,58.0,498.0,45.0,68.6,24.0
29.2,6.9,64.0,,,56.7,18.0
31.3,6.8,29.0,,,72.7,22.4
31.3,7.0,37.0,,,97.4,18.0
29.9,6.9,14.0,110.0,11.0,66.8,19.2
28.9,6.7,78.0,700.0,75.0,55.7,22.0
30.0,7.0,33.0,,,66.1,20.0
27.9,7.0,10.0,103.0,9.0,70.6,20.0
,7.1,40.0,349.0,,120.0,22.0
30.3,6.8,73.0,650.0,50.0,67.0,24.0
,,28.0,,,274.0,22.0
29.0,6.7,40.0,316.0,28.0,58.0,22.4
29.6,7.0,53.0,,,54.5,20.0
29.0,7.0,37.0,286.0,26.0,56.0,20.0
28.9,7.0,13.0,130.0,,60.4,16.0
31.0,7.0,18.0,173.0,16.0,60.2,18.0
27.6,6.9,99.0,862.0,67.0,53.2,20.0
28.7,6.9,15.0,129.0,14.0,65.6,19.2
26.4,6.9,48.0,464.0,,53.1,18.0
30.2,7.0,17.0,,,89.0,18.0
29.1,6.7,32.0,284.0,27.0,68.0,16.0
,6.9,49.0,,,48.3,18.0
28.5,6.9,14.0,,,65.5,16.0
30.0,6.9,12.0,,,62.0,20.0
29.6,7.2,12.0,110.0,13.0,65.0,22.0
29.6,7.0,53.0,,,57.7,18.0
28.2,7.0,46.0,,,58.2,18.0
30.0,6.9,33.0,247.0,14.0,58.3,18.0
,6.8,21.0,,,71.0,19.2
28.5,6.8,50.0,,,55.7,20.0
30.9,7.1,12.0,,,57.0,18.0
28.8,6.8,87.0,,,57.2,24.0
31.8,6.9,30.0,,,73.6,18.0
29.8,7.0,13.0,145.0,,58.0,18.0
30.4,6.9,52.0,454.0,39.0,65.0,26.0
29.0,6.8,28.0,215.0,25.0,60.0,16.0
31.2,7.0,12.0,,,68.2,16.0
30.1,6.7,102.0,,,64.3,26.0
29.1,6.9,11.0,,,56.9,14.0
30.1,6.7,45.0,,,76.4,24.0
30.0,6.8,62.0,,,71.7,25.6
29.1,6.8,116.0,,,52.6,28.0
29.6,6.8,72.0,,,74.6,36.0
30.6,7.0,13.0,124.0,12.0,71.3,20.0
28.9,6.9,17.0,,,64.4,16.0
,6.9,53.0,452.0,39.0,49.3,18.0
29.8,7.0,10.0,71.0,5.0,58.8,18.0
29.1,6.8,58.0,507.0,,67.7,26.0
29.4,6.7,15.0,,,77.4,16.0
28.9,6.8,29.0,190.0,,63.7,18.0
30.7,6.9,18.0,,,65.0,16.0
31.5,6.9,13.0,,,61.2,18.0
,6.7,46.0,,,55.3,16.0
28.8,6.8,10.0,115.0,9.0,69.3,16.0
,7.0,13.0,103.0,10.0,93.8,19.2
31.2,6.7,46.0,,,63.1,22.0
28.6,6.9,63.0,708.0,52.0,54.4,20.0
29.7,6.7,38.0,352.0,26.0,56.7,22.0
30.0,7.0,16.0,148.0,14.0,63.0,20.0
,6.9,40.0,,,53.6,20.0
29.9,6.8,43.0,,,56.5,25.6
28.1,6.9,13.0,61.0,19.0,63.7,16.0
30.7,6.8,17.0,,,92.1,19.2
28.9,6.7,21.0,167.0,18.0,79.0,16.0
31.4,6.7,11.0,87.0,7.0,68.0,8.0
27.9,6.7,131.0,,,52.4,28.0
31.9,7.1,14.0,,,61.7,18.0
29.2,7.2,18.0,,,62.5,8.0
28.9,6.9,27.0,234.0,21.0,63.1,14.0
27.5,6.9,16.0,,,60.2,14.0
30.8,6.7,22.0,210.0,,83.4,28.0
29.6,6.9,20.0,,,61.3,16.0
28.8,6.9,11.0,113.0,9.0,60.0,16.0
,6.9,42.0,,,104.0,26.0
28.7,6.7,66.0,602.0,52.0,71.5,26.0
27.8,6.8,128.0,,,56.2,30.0
29.8,6.9,25.0,254.0,25.0,67.4,14.0
29.6,7.1,16.0,,,73.3,16.0
29.0,6.9,79.0,880.0,65.0,60.0,26.0
28.5,6.8,27.0,,,64.0,19.2
30.0,6.6,40.0,,,64.6,12.0
27.8,6.9,12.0,91.0,8.0,57.6,16.0
28.6,6.7,14.0,86.0,3.0,62.7,18.0
28.4,6.9,86.0,764.0,62.0,60.9,22.4
29.8,6.9,23.0,,,211.4,18.0
29.0,6.9,12.0,112.0,12.0,65.1,18.0
29.2,6.9,67.0,640.0,46.0,65.6,26.0
28.8,6.9,93.0,,,50.8,22.0
28.4,7.0,40.0,410.0,,43.8,18.0
31.0,7.0,10.0,116.0,,54.6,18.0
30.8,6.9,18.0,153.0,16.0,72.0,24.0
28.0,6.7,161.0,1437.0,120.0,55.6,30.0
31.6,6.6,30.0,,,68.0,26.0
29.6,6.9,49.0,,,57.5,20.0
28.8,6.9,50.0,,,50.9,20.0
,6.9,17.0,,,288.0,20.0
30.0,7.1,14.0,,,79.0,16.0
29.4,6.7,61.0,,,65.8,22.4
28.7,6.9,86.0,850.0,63.0,59.8,26.0
,7.0,10.0,70.0,18.0,58.9,18.0
29.8,6.6,30.0,,,75.4,19.2
29.7,6.9,17.0,126.0,11.0,63.0,14.0
,6.8,72.0,,,54.3,22.0
29.9,7.2,11.0,83.0,8.0,59.6,18.0
29.0,6.6,59.0,,,79.5,28.0
31.7,6.7,17.0,,,97.3,20.0
30.2,6.8,37.0,315.0,29.0,51.7,16.0
28.0,6.9,15.0,122.0,14.0,67.4,18.0
28.3,7.0,95.0,,,57.4,24.0
28.6,6.9,75.0,662.0,55.0,63.6,22.4
29.6,7.0,31.0,,,59.1,16.0
29.7,6.9,48.0,,,51.8,18.0
31.3,7.0,14.15,93.0,,62.3,18.0
30.2,7.2,12.0,,,58.4,16.0
31.6,7.1,16.0,128.0,,61.9,20.0
30.2,6.7,107.0,904.0,74.0,60.3,26.0
29.5,6.7,50.0,,37.0,63.3,22.0
,6.7,20.0,,,109.9,16.0
,6.9,14.0,,,55.7,14.0
30.2,6.9,18.0,143.0,18.0,67.3,19.2
28.7,7.0,14.0,,,59.5,18.0
29.6,6.9,30.0,,,58.4,22.0
28.8,6.9,58.0,531.0,42.0,65.0,24.0
28.5,7.0,14.0,,,61.7,14.0
29.0,6.8,67.0,550.0,42.0,66.6,30.0
,7.1,23.0,176.0,21.0,114.6,26.0
28.7,6.9,67.0,,,52.0,22.0
30.4,7.0,8.0,,,57.0,18.0
30.0,6.8,23.0,,,59.9,14.0
29.8,7.2,21.0,,,57.4,20.0
28.4,6.9,61.0,,,56.3,20.0
28.5,6.9,91.0,,,65.6,32.0
28.4,7.0,15.0,129.0,11.0,73.7,18.0
29.3,7.0,16.0,,,74.8,16.0
,,42.0,,,56.5,20.0
30.1,6.9,40.0,,,63.7,20.0
29.8,6.7,35.0,,,58.8,14.0
30.0,7.0,19.0,,,67.3,22.0
30.5,6.9,48.0,,,55.0,18.0
29.4,7.0,62.0,,,56.1,24.0
29.1,6.8,11.0,89.0,9.0,61.5,16.0
30.2,6.8,60.0,527.0,50.0,72.0,24.0
29.6,6.9,82.0,,,57.1,22.0
28.7,6.6,20.0,122.0,6.0,69.2,20.0
30.1,6.9,31.0,,,73.6,20.0
30.0,6.7,33.0,,,53.1,14.0
29.8,6.9,58.0,,,64.2,24.0
28.4,7.0,18.0,150.0,13.0,69.7,16.0
30.8,6.7,37.0,,,63.8,20.0
29.4,7.0,75.0,,,69.5,22.4
28.6,6.9,37.0,290.0,24.0,57.0,20.0
28.0,6.9,97.0,846.0,70.0,53.3,22.0
30.7,6.9,12.0,,,63.7,16.0
29.5,6.9,17.0,162.0,16.0,59.1,16.0
,6.9,76.0,,,55.2,22.0
30.3,6.9,16.0,,,60.3,16.0
30.4,6.8,54.0,,,78.0,24.0
29.1,6.9,27.0,,,77.0,16.0
29.2,6.9,57.0,511.0,45.0,51.7,22.0
30.1,6.7,68.0,,,63.5,22.0
30.5,7.0,12.0,,,56.9,18.0
31.6,7.0,17.0,149.0,16.0,66.3,20.0
,6.9,13.0,,,59.9,14.0
31.3,6.9,16.0,,,68.7,22.0
30.4,7.0,12.0,104.0,12.0,61.3,20.0
31.1,7.0,45.0,,,69.3,26.0
31.5,6.7,20.0,,,85.0,18.0
29.2,6.9,42.0,373.0,30.0,49.3,20.0
30.6,7.1,31.0,261.0,,70.2,20.0
29.4,6.9,58.0,495.0,43.0,64.5,26.0
29.4,7.0,17.0,,,86.8,20.0
31.0,6.9,31.0,,,73.0,28.0
29.0,6.8,36.0,,,60.1,20.0
30.1,7.0,12.0,130.0,,58.3,18.0
31.2,7.1,23.0,,,76.8,20.0
30.0,6.8,55.0,,,64.5,22.0
31.0,6.7,14.0,,,79.7,19.2
,6.9,59.0,,,56.1,20.0
28.8,6.9,113.0,,,48.8,24.0
30.2,7.1,12.0,,,159.9,18.0
31.5,7.1,21.0,,,113.6,22.0
28.7,6.8,21.0,134.0,23.0,50.0,16.0
28.0,6.9,11.0,102.0,8.0,55.1,16.0
31.0,7.1,12.0,177.0,16.0,62.2,18.0
30.2,6.7,44.0,,,53.6,20.0
30.3,7.1,8.0,72.0,1.0,63.4,20.0
28.0,6.6,188.0,,,45.3,26.0
29.8,6.7,53.0,,,55.1,18.0
28.5,6.9,13.0,120.0,12.0,60.9,16.0
,6.8,20.0,,,63.0,18.0
,6.9,26.0,,,59.6,16.0
28.0,6.9,65.0,557.0,46.0,69.3,28.0
30.2,6.9,43.0,,,77.6,24.0
31.5,7.0,16.0,120.0,,57.0,18.0
,6.9,23.0,,,160.7,18.0
29.1,6.7,45.0,,,56.6,20.0
29.2,6.8,13.0,,,62.8,16.0
31.0,6.7,17.0,,,88.0,22.4
28.6,6.9,25.0,262.0,16.0,73.4,19.2
30.7,6.8,51.0,,,57.8,20.0
31.0,6.7,15.0,,,66.8,22.0
30.2,6.7,36.0,,,58.0,20.0
28.8,6.8,30.0,,,57.2,18.0
29.2,6.9,60.0,514.0,42.0,67.1,26.0
31.0,6.9,38.0,,,64.9,19.2
30.3,6.7,15.0,,,121.4,22.0
29.2,6.9,37.0,376.0,,67.4,20.0
29.4,7.0,20.0,176.0,18.0,62.0,20.0
31.7,6.7,8.0,62.0,7.0,62.5,16.0
31.8,6.9,14.0,,,59.7,16.0
31.2,6.6,57.0,,,69.0,24.0
29.5,7.0,13.0,,,57.4,16.0
28.7,6.9,53.0,,,53.0,22.0
32.5,7.0,17.0,,,62.1,16.0
30.4,6.9,23.0,,,72.6,22.4
30.0,6.7,29.0,,,52.7,14.0
29.1,7.1,13.0,,,62.9,20.0
30.2,6.7,59.0,469.0,43.0,55.5,20.0
29.7,7.0,20.0,,,54.9,14.0
29.2,7.2,11.0,87.0,15.0,59.6,22.0
29.4,6.6,31.0,,,60.5,16.0
29.9,7.2,9.0,,,59.1,18.0
32.1,6.9,10.0,,,67.7,19.2
28.5,6.8,92.0,,,65.7,28.0
28.5,7.0,10.0,96.0,,56.8,16.0
30.0,6.9,52.0,429.0,38.0,62.8,26.0
29.4,6.9,10.0,,,65.6,12.8
29.2,7.2,19.0,,,60.0,20.0
29.7,7.1,21.0,209.0,,150.0,22.0
28.5,7.0,50.0,395.0,,56.5,18.0
27.9,6.9,21.0,190.0,19.0,65.3,18.0
29.5,6.7,21.0,175.0,18.0,59.8,14.0
29.2,7.1,13.0,130.0,,54.8,16.0
29.9,6.8,48.0,,,61.5,20.0
30.2,6.8,44.0,436.0,33.0,57.1,20.0
29.3,6.76,54.0,,,57.7,22.0
31.2,6.9,13.0,131.0,,64.0,22.0
29.3,6.9,31.0,179.0,24.0,69.0,22.0
29.2,6.8,85.0,730.0,62.0,65.6,28.0
31.5,7.1,18.0,,,63.1,16.0
29.5,6.9,17.0,,,133.7,18.0
27.0,6.9,23.0,205.0,19.0,59.0,14.0
31.5,6.9,14.0,,,77.4,16.0
27.8,6.8,24.0,213.0,18.0,54.8,16.0
,6.8,29.0,,,262.0,24.0
30.6,6.9,50.0,,,57.6,20.0
29.7,7.1,9.0,64.0,8.0,57.7,18.0
30.0,7.1,21.0,193.0,20.0,61.0,18.0
28.5,6.6,144.0,1480.0,107.0,46.0,22.0
30.2,6.9,43.0,,,60.2,20.0
30.2,7.0,15.0,116.0,11.0,65.0,20.0
,6.9,21.0,,,63.4,14.0
27.5,6.8,60.0,505.0,,65.1,24.0
29.3,6.9,28.0,,,57.8,16.0
29.9,6.9,37.0,,,51.4,16.0
28.1,6.9,17.0,90.0,18.0,64.8,16.0
28.5,6.6,203.0,,,47.3,28.0
29.3,6.8,24.0,,,55.0,14.0
29.7,6.5,26.0,,,71.7,20.0
30.5,6.9,46.0,278.0,41.0,57.0,18.0
30.7,6.7,35.0,341.0,27.0,69.0,19.2
,7.0,7.0,,,71.7,16.0
28.4,7.2,18.0,150.0,16.0,60.5,22.0
,6.8,24.0,,,340.0,24.0
29.8,6.7,45.0,450.0,34.0,48.5,20.0
29.5,6.9,92.0,,,55.8,26.0
,6.6,26.0,,,70.2,20.0
30.0,7.0,32.0,300.0,29.0,66.2,22.0
30.2,6.9,37.0,,,71.4,22.4
30.6,6.9,21.0,190.0,14.0,69.1,19.2
28.9,6.9,76.0,712.0,56.0,62.2,25.6
28.5,7.0,44.0,265.0,38.0,51.5,20.0
30.1,6.9,92.0,836.0,67.0,55.4,26.0
30.9,7.1,15.0,142.0,14.0,65.2,20.0
30.2,6.7,39.0,,,61.3,22.0
30.2,6.9,38.7,,,60.1,18.0
30.5,6.9,28.0,,,67.6,18.0
,6.9,29.0,,,61.4,18.0
28.6,6.8,133.0,1284.0,96.0,65.9,30.0
29.7,6.9,21.0,189.0,19.0,58.9,18.0
28.8,6.9,20.0,,,54.0,16.0
,7.0,43.0,,,51.7,18.0
29.4,6.9,45.0,,,53.6,20.0
30.6,7.1,12.0,,,63.0,16.0
29.8,7.0,17.0,146.0,14.0,59.2,18.0
29.3,6.5,24.0,,,58.7,16.0
29.8,6.7,33.0,,,50.4,14.0
,6.8,75.0,,,54.2,22.0
29.8,6.7,23.0,,,62.2,16.0
31.7,7.1,10.0,143.0,12.0,63.2,18.0
28.9,7.0,17.0,,,69.9,16.0
30.7,6.6,43.0,340.0,,81.2,28.0
31.5,6.9,19.0,,,60.5,20.0
27.5,7.2,9.0,72.0,8.0,66.7,14.0
29.7,7.2,25.0,231.0,25.0,60.8,8.0
31.5,7.1,17.0,,,63.8,20.0
28.8,6.8,20.0,202.0,20.0,66.7,18.0
30.6,6.9,29.0,260.0,26.0,70.7,26.0
28.9,7.0,67.0,560.0,,50.8,20.0
32.5,7.2,21.0,,,62.7,16.0
30.9,6.7,36.0,,,58.0,22.0
31.8,7.1,10.0,,,65.4,18.0
,,40.0,393.0,37.0,162.0,26.0
27.5,6.9,17.0,,,63.7,18.0
28.8,6.8,10.0,98.0,7.0,61.2,14.0
,6.9,60.0,,,57.6,20.0
31.7,7.0,14.0,,,66.8,16.0
31.6,7.0,26.0,,,250.0,24.0
28.9,6.8,102.0,868.0,69.0,60.0,28.0
28.4,6.9,100.0,586.0,90.0,47.4,22.0
29.2,6.9,15.0,,,56.2,16.0
29.3,6.9,51.0,404.0,33.0,66.1,26.0
29.9,6.8,25.0,,,58.1,18.0
29.6,6.9,15.0,141.0,11.0,58.5,16.0
30.4,7.1,11.0,,,60.0,18.0
29.4,6.9,20.0,,,62.0,16.0
30.7,6.6,18.0,,,71.0,22.0
30.3,6.8,15.0,126.0,13.0,64.2,14.0
28.7,7.0,20.0,108.0,19.0,53.7,14.0
30.0,6.7,51.0,423.0,38.0,74.9,28.0
29.3,6.8,105.0,960.0,87.0,59.2,30.0
29.8,6.7,21.0,224.0,18.0,64.5,22.0
31.8,7.0,12.0,,,62.5,22.0
29.6,7.0,24.0,250.0,,58.7,22.0
30.5,6.8,59.0,,,62.5,24.0
30.0,7.0,27.0,244.0,28.0,70.6,24.0
30.5,6.8,89.0,,,66.7,28.0
28.3,6.9,77.0,,,59.7,22.0
29.8,6.8,71.0,,,56.5,22.0
29.3,6.9,27.0,272.0,19.0,60.4,20.0
,6.8,71.0,,,57.3,22.0
31.4,7.0,17.0,,,56.7,18.0
27.8,6.9,11.0,,,64.0,14.0
,7.0,76.0,,,54.0,20.0
30.0,6.7,15.0,,,60.6,14.0
29.9,6.9,53.0,,,59.8,18.0
28.8,6.7,97.0,,,64.6,28.0
,6.8,53.0,,,59.9,22.0
27.9,6.7,153.0,1347.0,114.0,62.4,28.0
28.3,7.1,14.0,115.0,10.0,81.7,19.2
30.6,6.7,38.0,,,77.4,19.2
31.2,7.0,25.0,234.0,25.0,66.8,20.0
28.6,7.0,16.0,,,55.0,14.0
28.9,6.9,65.0,390.0,52.0,51.8,20.0
29.0,6.8,56.0,,,72.2,26.0
28.7,7.1,12.0,,,60.4,18.0
31.0,6.9,10.0,,,58.3,18.0
,6.6,15.0,,,68.2,20.0
28.1,6.8,49.0,,,51.5,18.0
29.2,6.9,54.0,,,56.4,20.0
28.5,6.9,142.0,,,55.8,24.0
28.7,7.0,55.0,476.0,40.0,63.1,22.4
31.4,6.9,27.0,,,72.7,16.0
30.2,7.1,13.0,118.0,11.0,64.0,18.0
31.5,6.8,14.0,121.0,,70.1,22.0
30.0,6.8,55.0,,,68.8,26.0
28.7,6.9,62.0,602.0,55.0,53.7,20.0
30.8,6.7,32.0,271.0,24.0,88.7,24.0
,6.9,45.0,,,55.0,22.0
28.8,6.7,43.0,411.0,43.0,59.2,22.0
29.5,6.7,68.0,,,52.5,20.0
28.2,7.0,54.0,,,48.4,18.0
29.5,6.8,43.0,,,65.1,18.0
29.5,6.7,16.0,,,68.0,20.0
29.5,6.9,13.0,,,61.0,18.0
29.4,6.8,15.0,,,59.6,18.0
28.9,6.6,59.0,504.0,45.0,62.1,28.8
,6.9,15.0,,,77.9,18.0
28.9,6.9,101.0,,,52.9,22.0
28.5,7.0,11.0,46.0,14.0,56.8,16.0
29.0,7.1,14.0,120.0,,56.6,18.0
28.7,6.5,19.0,124.0,8.0,63.2,18.0
29.1,6.8,19.0,,,64.1,14.0
29.8,7.1,15.0,,,60.0,18.0
28.9,6.9,76.0,,,57.4,22.0
30.1,6.9,44.0,,,72.0,22.4
28.0,6.9,64.0,382.0,55.0,56.8,20.0
28.2,7.0,23.0,196.0,20.0,104.3,24.0
31.0,7.0,16.0,110.0,7.0,63.8,20.0
30.6,6.7,24.0,213.0,18.0,61.5,22.0
30.0,7.1,30.0,229.0,,59.3,18.0
30.3,6.7,60.0,533.0,43.0,64.5,22.4
26.5,7.0,19.0,,,63.8,14.0
29.5,6.9,59.0,523.0,40.0,65.9,32.0
29.3,6.9,79.0,768.0,62.0,68.0,25.6
30.8,6.7,14.0,130.0,,64.2,18.0
30.3,6.9,46.0,,,56.5,22.4
,6.8,14.0,,,61.1,12.0
31.5,6.9,20.0,,,61.7,18.0
29.6,7.0,11.0,110.0,,60.2,16.0
29.2,7.2,9.0,60.0,18.0,61.0,14.0
,6.7,30.0,262.0,24.0,71.6,19.2
,6.6,18.0,,,59.0,16.0
29.2,6.8,24.0,222.0,18.0,60.2,16.0
28.7,6.7,55.0,483.0,40.0,59.5,25.6
29.6,6.9,19.0,187.0,18.0,119.0,18.0
30.5,7.0,24.0,218.0,20.0,67.8,22.0
28.6,6.9,98.0,,,57.1,24.0
29.0,6.7,25.0,226.0,17.0,51.2,14.0
30.7,6.8,49.0,,,67.0,22.4
28.6,6.7,138.0,1156.0,109.0,59.9,32.0
,6.9,32.0,,,54.0,18.0
30.3,6.9,29.0,,,58.0,20.0
32.2,7.2,16.0,,,63.4,20.0
28.4,6.8,80.0,794.0,76.0,0.0,18.0
30.5,6.7,15.0,,,91.4,19.2
30.5,6.6,22.0,,,62.1,18.0
30.5,6.91,15.0,,,74.2,16.0
29.8,7.0,9.0,,,62.0,16.0
31.0,6.6,67.0,,,50.1,18.0
30.9,6.9,12.0,,,57.2,18.0
30.4,7.0,45.0,,,57.2,18.0
29.3,7.0,15.0,123.0,,56.6,18.0
30.9,7.0,23.0,,,79.4,18.0
